/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_rrs412,aqua_rrs443,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs667,aqua_rrs678,insitu_rrs412,insitu_rrs443,insitu_rrs488,insitu_rrs531,insitu_rrs547,insitu_rrs555,insitu_rrs667,insitu_rrs678,insitu_data_source
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,unitless
/end_header
606495,20.81726500,-157.19339000,2005-11-19 22:37:04,moby231,A2005323235500.L2_LAC.R0000031964_14199_606495.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4815,47.68,20.92,0.016,3.118,0.01206100,0.00897000,0.00609900,0.00215800,0.00162300,0.00129000,0.00013000,0.00013200,0.01240879,0.00932284,0.00641015,0.00222807,0.00155451,0.00141275,0.00011190,0.00011764,moby
606513,20.82608000,-157.18926800,2005-11-25 22:37:11,moby231,A2005329232000.L2_LAC.R0000031964_20N_20N_157W_157W.hdf_OCVAL.nc_14199_606513_B5.tgz,0.00000000,25,2606,44.62,49.62,0.020,3.436,0.01137100,0.00786600,0.00527400,0.00162700,0.00112300,0.00086400,-0.00003000,-0.00000700,0.01142977,0.00775684,0.00488300,0.00154360,0.00103444,0.00093045,0.00006769,0.00007256,moby
606537,20.82091300,-157.18963000,2005-11-30 22:37:18,moby231,A2005334233500.L2_LAC.R0000031964_20N_20N_157W_157W.hdf_OCVAL.nc_14199_606537_B5.tgz,0.00000000,25,3695,46.99,20.40,0.009,1.961,0.01258100,0.00884300,0.00599400,0.00207200,0.00153300,0.00122300,0.00010500,0.00013200,0.01302351,0.00905438,0.00610063,0.00194596,0.00131847,0.00118886,0.00009304,0.00009984,moby
606549,20.82019800,-157.18668300,2005-12-02 22:37:15,moby231,A2005336232500.L2_LAC.R0000031964_14199_606549.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2964,46.02,41.81,0.027,1.299,0.01101600,0.00783500,0.00517600,0.00156700,0.00108000,0.00080300,-0.00004600,-0.00000700,0.01421091,0.01015292,0.00686970,0.00236395,0.00164658,0.00149632,0.00011286,0.00012170,moby
606573,20.81995000,-157.19832200,2005-12-08 00:08:16,moby232,A2005341234000.L2_LAC.R0000031965_20N_20N_157W_157W.hdf_OCVAL.nc_14205_606573_B5.tgz,0.00000000,25,-1400,48.14,7.33,0.016,6.697,0.01194800,0.00862600,0.00577500,0.00188700,0.00138200,0.00114900,0.00011600,0.00012900,0.01503973,0.01087080,0.00686377,0.00244585,0.00170500,0.00155094,0.00012313,0.00013261,moby
606597,20.81930200,-157.18760700,2005-12-15 00:08:18,moby232,A2005348235000.L2_LAC.R0000031965_20N_20N_157W_157W.hdf_OCVAL.nc_14205_606597_B5.tgz,0.00000000,25,-1027,48.96,7.12,0.014,6.013,0.01183300,0.00864700,0.00584500,0.00199200,0.00146500,0.00121500,0.00010100,0.00011200,0.01345391,0.00984031,0.00647921,0.00221241,0.00154231,0.00140280,0.00011186,0.00012184,moby
606633,20.81613200,-157.19502800,2005-12-19 22:38:29,moby232,A2005354000500.L2_LAC.R0000031965_20N_20N_157W_157W.hdf_OCVAL.nc_14205_606633_B5.tgz,0.00000000,25,5469,50.91,42.17,0.013,2.277,0.01055200,0.00778400,0.00526500,0.00166200,0.00117000,0.00091400,0.00001700,0.00005700,0.01336969,0.00976923,0.00654845,0.00227649,0.00158601,0.00144277,0.00011959,0.00012795,moby
606639,20.82401300,-157.19332500,2005-12-21 00:08:21,moby232,A2005354231000.L2_LAC.R0000031965_14205_606639.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-3224,45.79,55.97,0.021,0.883,0.01132400,0.00821100,0.00532200,0.00169400,0.00115800,0.00084200,-0.00005800,-0.00004600,0.01383772,0.01015151,0.00664557,0.00224601,0.00156265,0.00142073,0.00011416,0.00012203,moby
606651,20.81836500,-157.19852800,2005-12-23 22:38:25,moby232,A2005357234500.L2_LAC.R0000031965_14205_606651.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4008,48.06,6.88,0.016,5.249,0.01126000,0.00833200,0.00560900,0.00181000,0.00130100,0.00109800,0.00008100,0.00009800,0.01404692,0.01035923,0.00651163,0.00228847,0.00158994,0.00144551,0.00011740,0.00012469,moby
606687,20.82313500,-157.19427700,2006-01-02 22:38:27,moby232,A2006003002000.L2_LAC.R0000031965_14205_606687.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6217,51.14,56.58,0.027,1.711,0.01331000,0.01003000,0.00666000,0.00238400,0.00176000,0.00150000,0.00013600,0.00010500,0.01440868,0.01047621,0.00693817,0.00236130,0.00164172,0.00149177,0.00012318,0.00012915,moby
606693,20.81969000,-157.18695200,2006-01-03 22:38:33,moby232,A2006003232500.L2_LAC.R0000031965_14205_606693.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2905,45.50,41.62,0.018,3.611,0.01211600,0.00899300,0.00601300,0.00211300,0.00157200,0.00126700,0.00006300,0.00006300,0.01450087,0.01043526,0.00655938,0.00233263,0.00162225,0.00147492,0.00011723,0.00012534,moby
606699,20.81485000,-157.19967300,2006-01-05 22:38:26,moby232,A2006005231000.L2_LAC.R0000031965_14205_606699.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2181,44.46,55.97,0.031,8.069,0.00900500,0.00699600,0.00482600,0.00140700,0.00096600,0.00069200,-0.00000400,0.00002400,0.01277625,0.00953027,0.00640105,0.00218313,0.00151841,0.00137971,0.00011820,0.00013002,moby
606741,20.81955300,-157.19904500,2006-01-28 20:38:07,moby232,A2006028232000.L2_LAC.R0000031965_14205_606741.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,9773,40.02,49.64,0.015,6.408,0.01244300,0.00915500,0.00613800,0.00213300,0.00154100,0.00123000,0.00007300,0.00006500,0.01261584,0.00930022,0.00604217,0.00215984,0.00150423,0.00136754,0.00011643,0.00012448,moby
606801,20.82185800,-157.19925300,2006-04-03 00:06:06,moby233,A2006092232000.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_606801_B5.tgz,0.00000000,25,-2660,19.73,49.47,0.013,2.891,0.01315600,0.00983700,0.00669200,0.00247800,0.00183400,0.00144700,0.00007600,0.00009300,0.01100411,0.00817756,0.00585736,0.00212760,0.00148566,0.00135078,0.00011005,0.00011425,moby
606855,20.81756000,-157.20022800,2006-04-09 00:06:08,moby233,A2006099002000.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_606855_B5.tgz,0.00000000,25,1013,30.30,56.65,0.023,8.706,0.01140900,0.00906800,0.00637600,0.00232600,0.00168000,0.00143100,0.00007300,0.00010100,0.01141802,0.00879150,0.00594415,0.00215596,0.00151381,0.00137896,0.00011323,0.00011838,moby
606885,20.80829000,-157.19798800,2006-04-18 00:06:16,moby233,A2006108001500.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_606885_B5.tgz,0.00000000,25,636,27.97,50.10,0.036,8.512,0.00929900,0.00745300,0.00560300,0.00216400,0.00159700,0.00129800,0.00008100,0.00009500,0.00969608,0.00761150,0.00579690,0.00230112,0.00166391,0.00152675,0.00014693,0.00016461,moby
606897,20.80693800,-157.19289200,2006-04-20 00:06:01,moby233,A2006110000000.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_606897_B5.tgz,0.00000000,25,-85,25.04,32.36,0.014,8.805,0.01313200,0.01012700,0.00681300,0.00259000,0.00194900,0.00157300,0.00018100,0.00017700,0.01130777,0.00860660,0.00583733,0.00196554,0.00137640,0.00125423,0.00010181,0.00010447,moby
607059,20.82502000,-157.19388200,2006-05-11 00:06:19,moby233,A2006131002000.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607059_B5.tgz,0.00000000,25,1028,28.05,56.68,0.020,7.441,0.01142600,0.00861300,0.00586700,0.00199400,0.00142700,0.00120900,0.00001000,0.00001600,0.01242757,0.00915973,0.00601044,0.00215587,0.00150220,0.00136547,0.00011351,0.00011710,moby
607083,20.82573700,-157.18640500,2006-05-12 22:36:24,moby233,A2006133001000.L2_LAC.R0000031966_14211_607083.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5687,25.10,42.46,0.008,6.892,0.01320200,0.00988900,0.00637100,0.00210800,0.00153800,0.00122500,0.00007600,0.00008000,0.01326558,0.00969170,0.00631229,0.00205059,0.00141811,0.00128601,0.00008524,0.00008684,moby
607095,20.82506700,-157.18691300,2006-05-13 22:36:22,moby233,A2006133231500.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607095_B5.tgz,0.00000000,25,2387,12.24,55.86,0.037,5.751,0.01354800,0.00995300,0.00621600,0.00189000,0.00130300,0.00099900,-0.00005300,-0.00002100,0.01253297,0.00929992,0.00579916,0.00191460,0.00131048,0.00118537,0.00006883,0.00006811,moby
607131,20.82422300,-157.19899800,2006-05-19 22:37:00,moby233,A2006140001500.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607131_B5.tgz,0.00000000,25,6026,26.26,50.19,0.016,7.293,0.01372400,0.01005000,0.00660400,0.00234000,0.00173300,0.00139500,0.00011600,0.00012900,0.01293950,0.00931599,0.00594931,0.00206184,0.00143128,0.00129983,0.00009464,0.00009569,moby
607185,20.81150500,-157.19947300,2006-05-30 00:06:26,moby233,A2006149231500.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607185_B5.tgz,0.00000000,25,-3005,11.71,55.95,0.040,6.056,0.01240500,0.00920100,0.00614700,0.00209700,0.00149700,0.00117600,0.00009600,0.00010500,0.01294702,0.00943136,0.00636124,0.00218478,0.00152733,0.00139034,0.00011214,0.00011572,moby
607197,20.82493500,-157.18501700,2006-05-31 00:06:21,moby233,A2006150235500.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607197_B5.tgz,0.00000000,25,-432,21.61,20.88,0.017,4.730,0.01307300,0.00937500,0.00605700,0.00191200,0.00126500,0.00094500,-0.00010800,-0.00007700,0.01296785,0.00933417,0.00601640,0.00212210,0.00147799,0.00134385,0.00011336,0.00011612,moby
607275,20.80652200,-157.18961700,2006-06-06 00:06:18,moby233,A2006156232000.L2_LAC.R0000031966_20N_20N_157W_157W.hdf_OCVAL.nc_14211_607275_B5.tgz,0.00000000,25,-2628,12.95,49.62,0.024,4.393,0.01357400,0.00986000,0.00653000,0.00236200,0.00175200,0.00147700,0.00006000,0.00005900,0.01235703,0.00902595,0.00593626,0.00212191,0.00148169,0.00134710,0.00011033,0.00011304,moby
607287,20.81476200,-157.18845200,2006-06-08 22:38:18,moby234,A2006159235000.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607287_B5.tgz,0.00000000,25,4488,19.87,7.30,0.023,1.692,0.01286600,0.00948700,0.00656200,0.00248000,0.00182200,0.00151500,0.00017600,0.00018200,0.01253789,0.00915979,0.00610084,0.00223722,0.00158049,0.00144020,0.00009968,0.00010273,moby
607383,20.82045000,-157.19282700,2006-06-24 22:38:22,moby234,A2006175235000.L2_LAC.R0000031967_14217_607383.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4504,19.19,7.51,0.013,3.312,0.01434500,0.01032900,0.00656600,0.00216900,0.00156600,0.00126700,0.00011700,0.00014000,0.01483711,0.01068824,0.00650410,0.00216045,0.00149247,0.00135353,0.00008470,0.00008591,moby
607449,20.82342800,-157.18593700,2006-07-07 00:08:22,moby234,A2006188001500.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607449_B5.tgz,0.00000000,25,592,24.34,50.40,0.014,6.702,0.01247000,0.00920200,0.00600800,0.00197000,0.00138900,0.00112800,0.00007600,0.00007500,0.01370456,0.00999140,0.00658367,0.00222620,0.00156094,0.00142202,0.00012508,0.00012624,moby
607467,20.82465500,-157.19562700,2006-07-09 00:08:22,moby234,A2006190000500.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607467_B5.tgz,0.00000000,25,-142,21.44,32.84,0.009,9.267,0.01485500,0.01098500,0.00722400,0.00269500,0.00200100,0.00163200,0.00023400,0.00023600,0.01432595,0.01036846,0.00652451,0.00230228,0.00161389,0.00146991,0.00012852,0.00013367,moby
607503,20.81172000,-157.19505000,2006-07-13 22:38:27,moby234,A2006195002000.L2_LAC.R0000031967_14217_607503.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6365,25.61,56.79,0.024,9.331,0.01052300,0.00811100,0.00570300,0.00209200,0.00156200,0.00133100,0.00011000,0.00010900,0.01130434,0.00861676,0.00604128,0.00217824,0.00154325,0.00140807,0.00010358,0.00011391,moby
607515,20.80769000,-157.19071000,2006-07-16 22:39:13,moby234,A2006197231500.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607515_B5.tgz,0.00000000,25,2283,9.91,55.75,0.038,4.080,0.01023100,0.00791100,0.00561400,0.00214100,0.00159900,0.00131800,0.00008400,0.00008500,0.01106846,0.00859522,0.00612460,0.00220475,0.00155329,0.00141953,0.00010699,0.00011368,moby
607527,20.80805300,-157.19255000,2006-07-17 22:38:27,moby234,A2006199000000.L2_LAC.R0000031967_14217_607527.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4898,19.87,21.28,0.017,3.067,0.01113200,0.00847200,0.00597000,0.00231400,0.00171100,0.00140200,0.00013300,0.00013800,0.01142488,0.00869529,0.00611323,0.00219273,0.00155604,0.00143136,0.00010275,0.00010937,moby
607581,20.80888700,-157.18460500,2006-07-25 00:08:26,moby234,A2006206000500.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607581_B5.tgz,0.00000000,25,-125,21.37,33.03,0.015,5.652,0.01309400,0.00964000,0.00637000,0.00222600,0.00163900,0.00133700,0.00011300,0.00011500,0.01321668,0.00973719,0.00654398,0.00225075,0.00158166,0.00144047,0.00012297,0.00012641,moby
607635,20.82050700,-157.20130800,2006-07-30 00:10:04,moby234,A2006211002000.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607635_B5.tgz,0.00000000,25,887,25.86,56.79,0.021,6.640,0.01253300,0.00945000,0.00642100,0.00237900,0.00177100,0.00149200,0.00013000,0.00012100,0.01254082,0.00940821,0.00636686,0.00241321,0.00170511,0.00155492,0.00013285,0.00013984,moby
607647,20.82073000,-157.19978300,2006-07-31 00:08:27,moby234,A2006211232500.L2_LAC.R0000031967_20N_20N_157W_157W.hdf_OCVAL.nc_14217_607647_B5.tgz,0.00000000,25,-2321,13.08,41.33,0.019,3.472,0.01134800,0.00857400,0.00586700,0.00200300,0.00141500,0.00114300,0.00012300,0.00015200,0.01342119,0.01001522,0.00678194,0.00234488,0.00164836,0.00150166,0.00012230,0.00012411,moby
607701,20.81069000,-157.18437500,2006-08-14 22:38:34,moby234,A2006227002500.L2_LAC.R0000031967_14217_607701.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6395,27.42,56.83,0.023,4.022,0.01301800,0.00952100,0.00629700,0.00212000,0.00148300,0.00123800,0.00010900,0.00009100,0.01304883,0.00956322,0.00667040,0.00236750,0.00165674,0.00150710,0.00011707,0.00011965,moby
607713,20.82679800,-157.19310800,2006-08-16 22:38:34,moby234,A2006229001000.L2_LAC.R0000031967_14217_607713.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5660,24.93,42.75,0.025,5.669,0.01264400,0.00929300,0.00624800,0.00214700,0.00154800,0.00130700,0.00010000,0.00010700,0.01228010,0.00912018,0.00625655,0.00212886,0.00146323,0.00132624,0.00008276,0.00008531,moby
607719,20.82449700,-157.19847800,2006-08-18 22:37:33,moby234,A2006231000000.L2_LAC.R0000031967_14217_607719.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4987,22.50,21.47,0.010,6.611,0.01309300,0.00968600,0.00660900,0.00240500,0.00175000,0.00143200,0.00013300,0.00013100,0.01143451,0.00844200,0.00558558,0.00204710,0.00144370,0.00131786,0.00010882,0.00012428,moby
607791,20.82311800,-157.19974000,2006-09-08 22:38:03,moby234,A2006252001500.L2_LAC.R0000031967_14217_607791.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6070,31.40,50.45,0.012,6.490,0.01256200,0.00946800,0.00627200,0.00220200,0.00160700,0.00133100,0.00014900,0.00012900,0.01138652,0.00853055,0.00571401,0.00202745,0.00142861,0.00130278,0.00010767,0.00011137,moby
607839,20.82136500,-157.20066300,2006-10-04 00:05:31,moby235,A2006277001000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_607839_B5.tgz,0.00000000,25,457,37.78,42.75,0.023,6.228,0.01057600,0.00807600,0.00578700,0.00221100,0.00164800,0.00131600,0.00011000,0.00012400,0.00996721,0.00763184,0.00564989,0.00218077,0.00154701,0.00141407,0.00012179,0.00012902,moby
607893,20.82158700,-157.18315000,2006-10-12 00:06:03,moby235,A2006284232000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_607893_B5.tgz,0.00000000,25,-2512,32.78,49.12,0.016,0.840,0.01197700,0.00835900,0.00539600,0.00161900,0.00104600,0.00075700,-0.00003300,-0.00000700,0.01179119,0.00840359,0.00550574,0.00193054,0.00133356,0.00121008,0.00009929,0.00010663,moby
607899,20.82296000,-157.19021500,2006-10-13 00:05:34,moby235,A2006286000500.L2_LAC.R0000031968_14223_607899.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,85,39.55,33.17,0.015,2.153,0.01440000,0.01033900,0.00686300,0.00254500,0.00189300,0.00151400,0.00016400,0.00018500,0.01343162,0.00976488,0.00646972,0.00237446,0.00167358,0.00152574,0.00012544,0.00013412,moby
607905,20.81162200,-157.18654000,2006-10-18 22:36:10,moby235,A2006291233000.L2_LAC.R0000031968_14223_607905.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3245,35.95,41.21,0.017,0.386,0.01629000,0.01137900,0.00732300,0.00271500,0.00201100,0.00166100,0.00006400,0.00010700,0.01237130,0.00866635,0.00567823,0.00207960,0.00146155,0.00133196,0.00010762,0.00011278,moby
607965,20.81535700,-157.18160200,2006-10-28 00:06:04,moby235,A2006300232000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_607965_B5.tgz,0.00000000,25,-2519,38.10,49.22,0.017,4.035,0.01378200,0.00996400,0.00635000,0.00210600,0.00151500,0.00120800,0.00000800,0.00001700,0.01411644,0.01015769,0.00655682,0.00234132,0.00163878,0.00149212,0.00011866,0.00012594,moby
607983,20.81158800,-157.18387300,2006-10-29 00:06:10,moby235,A2006302000500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_607983_B5.tgz,0.00000000,25,45,44.23,33.12,0.015,6.636,0.01395300,0.01009000,0.00656800,0.00217100,0.00158800,0.00132500,0.00009300,0.00010900,0.01428085,0.01047022,0.00663774,0.00233493,0.00163163,0.00148660,0.00012244,0.00012757,moby
608013,20.82049300,-157.18221500,2006-11-05 22:36:17,moby235,A2006309231500.L2_LAC.R0000031968_14223_608013.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2497,40.06,55.74,0.051,2.094,0.01449400,0.01027000,0.00688000,0.00261700,0.00191300,0.00147500,0.00001100,0.00001600,0.01054315,0.00771854,0.00561558,0.00211012,0.00149044,0.00135593,0.00011420,0.00012348,moby
608043,20.81070700,-157.20031300,2006-11-08 22:36:18,moby235,A2006312234500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608043_B5.tgz,0.00000000,25,4327,44.32,6.52,0.012,9.139,0.00910800,0.00693700,0.00525500,0.00190900,0.00140500,0.00117500,0.00012600,0.00017600,0.01069863,0.00810525,0.00581423,0.00226303,0.00159716,0.00145989,0.00012491,0.00013621,moby
608061,20.80812500,-157.19331500,2006-11-10 22:36:25,moby235,A2006314233500.L2_LAC.R0000031968_14223_608061.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3586,43.28,31.75,0.030,2.992,0.00929700,0.00706300,0.00533800,0.00216900,0.00164400,0.00140700,0.00009100,0.00012700,0.00934805,0.00748470,0.00580866,0.00253948,0.00186796,0.00172169,0.00015894,0.00017047,moby
608073,20.80637300,-157.19227000,2006-11-12 00:06:10,moby235,A2006316001500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608073_B5.tgz,0.00000000,25,771,49.31,50.30,0.044,1.397,0.00937000,0.00713600,0.00514600,0.00188600,0.00137500,0.00107500,-0.00003800,-0.00001400,0.00961513,0.00747713,0.00570025,0.00247073,0.00180186,0.00165871,0.00015633,0.00017500,moby
608085,20.81694700,-157.18233700,2006-11-13 22:36:21,moby235,A2006318000500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608085_B5.tgz,0.00000000,25,5422,47.88,32.75,0.023,4.466,0.01111900,0.00841900,0.00591400,0.00227500,0.00170600,0.00137600,0.00008000,0.00010600,0.00858982,0.00682056,0.00518670,0.00205485,0.00147285,0.00134835,0.00011311,0.00012312,moby
608091,20.82086700,-157.19732300,2006-11-15 22:36:21,moby235,A2006319235000.L2_LAC.R0000031968_14223_608091.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4686,46.58,7.41,0.020,0.431,0.01137400,0.00832900,0.00581500,0.00217300,0.00161300,0.00136500,0.00010600,0.00010500,0.01064277,0.00801938,0.00560094,0.00214520,0.00152429,0.00139332,0.00011670,0.00013017,moby
608109,20.82619000,-157.18952000,2006-11-17 22:36:27,moby235,A2006321234000.L2_LAC.R0000031968_14223_608109.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3948,45.45,20.04,0.016,2.588,0.01085900,0.00799400,0.00560800,0.00204400,0.00153800,0.00132900,0.00006900,0.00007100,0.01045696,0.00756956,0.00509195,0.00156338,0.00104083,0.00093515,0.00006201,0.00006702,moby
608127,20.82572200,-157.19547200,2006-11-19 00:06:18,moby235,A2006323002500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608127_B5.tgz,0.00000000,25,1132,51.46,56.65,0.032,2.635,0.01104600,0.00821600,0.00556900,0.00191900,0.00134100,0.00115500,-0.00000300,0.00000900,0.01184444,0.00881902,0.00624788,0.00230975,0.00162653,0.00148372,0.00012259,0.00013396,moby
608139,20.82440800,-157.19820200,2006-11-20 00:06:25,moby235,A2006323233000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608139_B5.tgz,0.00000000,25,-2183,44.48,41.62,0.016,4.147,0.01146900,0.00841800,0.00566300,0.00195200,0.00142400,0.00120100,0.00000500,0.00002000,0.01266801,0.00941194,0.00637148,0.00237527,0.00166956,0.00152082,0.00012189,0.00013117,moby
608151,20.81440000,-157.20153000,2006-11-21 22:36:33,moby235,A2006325231500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608151_B5.tgz,0.00000000,25,2478,43.69,55.81,0.034,5.119,0.01126700,0.00832000,0.00546200,0.00181700,0.00126400,0.00096900,-0.00016400,-0.00014700,0.01122639,0.00834698,0.00565181,0.00211132,0.00148420,0.00135303,0.00011251,0.00011908,moby
608169,20.82635800,-157.18766000,2006-11-27 00:06:16,moby235,A2006330233500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608169_B5.tgz,0.00000000,25,-1804,46.21,31.78,0.014,2.715,0.01232200,0.00895500,0.00608500,0.00208100,0.00154100,0.00125500,0.00006700,0.00010000,0.01218711,0.00861891,0.00580097,0.00200053,0.00139808,0.00127357,0.00010642,0.00011561,moby
608187,20.82632800,-157.18862500,2006-11-28 00:06:21,moby235,A2006332001500.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608187_B5.tgz,0.00000000,25,765,51.64,50.41,0.039,2.675,0.01116800,0.00831000,0.00557000,0.00172200,0.00121600,0.00097300,-0.00005200,-0.00002400,0.01245612,0.00903513,0.00587020,0.00203475,0.00140530,0.00127715,0.00010445,0.00011341,moby
608199,20.82316700,-157.18298300,2006-11-29 00:06:17,moby235,A2006332232000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608199_B5.tgz,0.00000000,25,-2537,45.29,49.42,0.018,1.580,0.01250500,0.00907800,0.00593200,0.00193600,0.00137000,0.00112300,-0.00004200,-0.00001400,0.01215413,0.00878872,0.00586283,0.00199291,0.00138977,0.00126512,0.00010382,0.00011103,moby
608217,20.82128800,-157.20079000,2006-12-01 22:36:27,moby235,A2006335235000.L2_LAC.R0000031968_20N_20N_157W_157W.hdf_OCVAL.nc_14223_608217_B5.tgz,0.00000000,25,4689,48.80,7.67,0.010,7.800,0.01116500,0.00827500,0.00579400,0.00207200,0.00154600,0.00129400,0.00011100,0.00011800,0.01025597,0.00767313,0.00519439,0.00189444,0.00132976,0.00121279,0.00010239,0.00011066,moby
608223,20.82414200,-157.19767700,2006-12-04 22:36:28,moby235,A2006339002500.L2_LAC.R0000031968_14223_608223.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6528,52.98,56.68,0.025,6.408,0.01004700,0.00763600,0.00512400,0.00149800,0.00100100,0.00085400,-0.00011700,-0.00009400,0.01136446,0.00817260,0.00554154,0.00187542,0.00130253,0.00118545,0.00009775,0.00010532,moby
608229,20.81998300,-157.18117000,2006-12-05 22:36:29,moby235,A2006339233000.L2_LAC.R0000031968_14223_608229.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3219,46.55,41.52,0.015,3.541,0.01405700,0.01006100,0.00651000,0.00232500,0.00169500,0.00142700,0.00005600,0.00010600,0.01119658,0.00821724,0.00562131,0.00198633,0.00139506,0.00127213,0.00010576,0.00011227,moby
